,Candidat,Circ,Departement,Parti,Score
4882,René Magne,11.0,-circonscription-seine-saint-denis,"
									Union écologie démocratie									","0,86%"
4883,Louis Ducret,11.0,-circonscription-seine-saint-denis,Ecologiste,"0,73%"
4884,Jean-Philippe Rodony,11.0,-circonscription-seine-saint-denis,"
									Union des indépendants									","0,52%"
4885,Eric Raoult,12.0,-circonscription-seine-saint-denis,RPR,"36,90%"
4886,Gilbert Péréa,12.0,-circonscription-seine-saint-denis,FN,"19,39%"
4887,Pascal Popelin,12.0,-circonscription-seine-saint-denis,PS,"14,78%"
4888,Francis Terquem,12.0,-circonscription-seine-saint-denis,Génération écologie,"7,40%"
4889,Gilbert Klein,12.0,-circonscription-seine-saint-denis,PCF,"6,76%"
4890,Gérard Probert,12.0,-circonscription-seine-saint-denis,Divers gauche,"2,96%"
4891,Violette Nougaret,12.0,-circonscription-seine-saint-denis,"
									Les nouveaux écologistes									","2,36%"
4892,Olivier Guilbaud,12.0,-circonscription-seine-saint-denis,Divers droite,"2,26%"
4893,Patrick Pennetier,12.0,-circonscription-seine-saint-denis,LO,"1,53%"
4894,René Hauchard,12.0,-circonscription-seine-saint-denis,Ecologiste,"1,19%"
4895,Guy Depelley,12.0,-circonscription-seine-saint-denis,Mouvement des citoyens,"1,08%"
4896,Edmond Magne,12.0,-circonscription-seine-saint-denis,"
									Union écologie démocratie									","1,02%"
4897,Louis Cognet,12.0,-circonscription-seine-saint-denis,"
									Union des indépendants									","0,90%"
4898,Annie Fanchtein,12.0,-circonscription-seine-saint-denis,"
									Alliance populaire									","0,79%"
4899,Virgile René,12.0,-circonscription-seine-saint-denis,Divers,"0,36%"
4900,François Sabado,12.0,-circonscription-seine-saint-denis,LCR,"0,32%"
4901,Christian Demuynck,13.0,-circonscription-seine-saint-denis,RPR,"28,30%"
4902,Jacques Mahéas,13.0,-circonscription-seine-saint-denis,PS,"20,89%"
4903,Michel Paulin,13.0,-circonscription-seine-saint-denis,FN,"15,30%"
4904,Françoise Richard,13.0,-circonscription-seine-saint-denis,RPR dissident,"11,55%"
4905,Jean-Luc Bennahmias,13.0,-circonscription-seine-saint-denis,Les Verts,"8,47%"
4906,Claude Coulbaut,13.0,-circonscription-seine-saint-denis,PCF,"7,02%"
4907,Liliane Allain,13.0,-circonscription-seine-saint-denis,LO,"1,61%"
4908,Louise Cartier,13.0,-circonscription-seine-saint-denis,"
									Rassemblement des démocrates et des républicains de progrès									","1,59%"
4909,Pierre Charat,13.0,-circonscription-seine-saint-denis,Divers gauche,"1,56%"
4910,Georgette Gérard,13.0,-circonscription-seine-saint-denis,"
									Les nouveaux écologistes									","1,29%"
4911,Jean-Luc Battini,13.0,-circonscription-seine-saint-denis,"
									Union écologie démocratie									","1,24%"
4912,Raymond Gené de cucurull,13.0,-circonscription-seine-saint-denis,"
									Solidarité, écologie, gauche alternative									","0,85%"
4913,Simone Vitré,13.0,-circonscription-seine-saint-denis,"
									Alliance populaire									","0,33%"
4914,Jean-Louis Beaumont,1.0,-circonscription-val-de-marne,UDF,"43,46%"
4915,André Maurin,1.0,-circonscription-val-de-marne,PS,"13,79%"
4916,Christian Le Scornec,1.0,-circonscription-val-de-marne,FN,"12,65%"
4917,Bernard Ywanne,1.0,-circonscription-val-de-marne,PCF,"9,66%"
4918,Philippe Devisme,1.0,-circonscription-val-de-marne,Génération écologie,"9,19%"
4919,François Bidet,1.0,-circonscription-val-de-marne,Divers droite,"5,93%"
4920,Julia Batail,1.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","2,23%"
4921,Daniel Gendre,1.0,-circonscription-val-de-marne,LO,"1,39%"
4922,Jean-Pierre Nicol,1.0,-circonscription-val-de-marne,"
									Union écologie démocratie									","0,87%"
4923,Daniel Pantobe,1.0,-circonscription-val-de-marne,"
									Mouvement des réformateurs									","0,83%"
4924,Achille Birba,1.0,-circonscription-val-de-marne,Divers gauche,"0,00%"
4925,Laurent Cathala,2.0,-circonscription-val-de-marne,PS,"26,10%"
4926,Marie-Michelle Bataille,2.0,-circonscription-val-de-marne,RPR,"26,02%"
4927,Hélène Luc,2.0,-circonscription-val-de-marne,PCF,"14,54%"
4928,Bruno Sérignat,2.0,-circonscription-val-de-marne,FN,"13,28%"
4929,Catherine Calmet,2.0,-circonscription-val-de-marne,Les Verts,"9,17%"
4930,Gaston Viens,2.0,-circonscription-val-de-marne,"
									Solidarité, écologie, gauche alternative									","6,38%"
4931,Véronique Renaud,2.0,-circonscription-val-de-marne,"
									Union écologie démocratie									","1,58%"
4932,Christian Lecat,2.0,-circonscription-val-de-marne,LO,"1,42%"
4933,Martine Damien,2.0,-circonscription-val-de-marne,Parti des travailleurs,"0,80%"
4934,Michel Mac Dougall,2.0,-circonscription-val-de-marne,"
									Union des indépendants									","0,72%"
4935,Pierre Bornaque,2.0,-circonscription-val-de-marne,Divers,"0,00%"
4936,Roger-Gérard Schwartzenberg,3.0,-circonscription-val-de-marne,Mouvement des radicaux de gauche,"18,87%"
4937,Bernard Savy,3.0,-circonscription-val-de-marne,RPR,"18,42%"
4938,Jean-Marie Poirier,3.0,-circonscription-val-de-marne,UDF,"17,63%"
4939,Michel Herry,3.0,-circonscription-val-de-marne,PCF,"15,04%"
4940,Bénédicte Vinel,3.0,-circonscription-val-de-marne,FN,"14,29%"
4941,Jean-Pierre Girault,3.0,-circonscription-val-de-marne,Les Verts,"9,49%"
4942,Isabelle Lequesne,3.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","1,92%"
4943,Marie-Laure Kerloc'h,3.0,-circonscription-val-de-marne,Ecologiste,"1,49%"
4944,Dominique Geindreau,3.0,-circonscription-val-de-marne,LO,"1,26%"
4945,YVES Popoff,3.0,-circonscription-val-de-marne,Divers droite,"0,85%"
4946,Jean Bousch,3.0,-circonscription-val-de-marne,Parti des travailleurs,"0,73%"
4947,Jean-Jacques Jegou,4.0,-circonscription-val-de-marne,UDF,"20,14%"
4948,Jean-Pierre Schenardi,4.0,-circonscription-val-de-marne,FN,"14,59%"
4949,Roger Fontanille,4.0,-circonscription-val-de-marne,Divers droite,"13,88%"
4950,Serge Delaporte,4.0,-circonscription-val-de-marne,PS,"13,58%"
4951,Olivier d'Ormesson,4.0,-circonscription-val-de-marne,"
									CNI									","12,98%"
4952,Gilles Desseigne,4.0,-circonscription-val-de-marne,Génération écologie,"9,98%"
4953,Jean-Jacques Hédouin,4.0,-circonscription-val-de-marne,PCF,"7,65%"
4954,Laurence Cornet,4.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","2,88%"
4955,Léo Dayan,4.0,-circonscription-val-de-marne,Ecologiste,"2,62%"
4956,René Garguilo,4.0,-circonscription-val-de-marne,"
									Mouvement des réformateurs									","0,88%"
4957,Hélène Adam,4.0,-circonscription-val-de-marne,LCR,"0,82%"
4958,Michel Giraud,5.0,-circonscription-val-de-marne,RPR,"43,19%"
4959,Jean-Louis Bargero,5.0,-circonscription-val-de-marne,PCF,"18,99%"
4960,Lydia Schenardi,5.0,-circonscription-val-de-marne,FN,"13,66%"
4961,Jean-Claude Emorine,5.0,-circonscription-val-de-marne,PS,"10,46%"
4962,Danielle Raabe,5.0,-circonscription-val-de-marne,Les Verts,"9,28%"
4963,Mireille Michelier,5.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","2,19%"
4964,Edouard Mandelkern,5.0,-circonscription-val-de-marne,Mouvement des citoyens,"1,64%"
4965,Raymond Curie,5.0,-circonscription-val-de-marne,LCR,"0,60%"
4966,Robert-André Vivien,6.0,-circonscription-val-de-marne,RPR,"43,75%"
4967,Louis Bayeurte,6.0,-circonscription-val-de-marne,PCF,"16,98%"
4968,Michel Sulter,6.0,-circonscription-val-de-marne,PS,"12,39%"
4969,Paul Simier,6.0,-circonscription-val-de-marne,FN,"12,09%"
4970,Michel Carré,6.0,-circonscription-val-de-marne,Les Verts,"9,59%"
4971,Jean-Pierre Martinie,6.0,-circonscription-val-de-marne,Divers droite,"1,89%"
4972,Jacques Stambouli,6.0,-circonscription-val-de-marne,"
									Solidarité, écologie, gauche alternative									","1,65%"
4973,Daniel Froitier,6.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","1,32%"
4974,Philippe Lassiaz-Delaunes,6.0,-circonscription-val-de-marne,"
									Alliance populaire									","0,35%"
4975,Roland Nungesser,7.0,-circonscription-val-de-marne,RPR,"47,10%"
4976,Jean-Louis Besnard,7.0,-circonscription-val-de-marne,PS,"12,98%"
4977,Jean Luciani,7.0,-circonscription-val-de-marne,FN,"12,84%"
4978,Loïc Le Guénédal,7.0,-circonscription-val-de-marne,Génération écologie,"10,52%"
4979,Guy Poussy,7.0,-circonscription-val-de-marne,PCF,"9,60%"
4980,Michel Laval,7.0,-circonscription-val-de-marne,Ecologiste,"2,85%"
4981,Anne-Marie Bracco,7.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","2,36%"
4982,Thierry Audin,7.0,-circonscription-val-de-marne,Parti des travailleurs,"1,34%"
4983,Georgette Maujol,7.0,-circonscription-val-de-marne,"
									Alliance populaire									","0,41%"
4984,Alain Griotteray,8.0,-circonscription-val-de-marne,UDF,"45,43%"
4985,Philippe Olivier,8.0,-circonscription-val-de-marne,FN,"16,04%"
4986,Raymond Riquier,8.0,-circonscription-val-de-marne,PS,"14,97%"
4987,Marie-Odile Bich,8.0,-circonscription-val-de-marne,Génération écologie,"10,34%"
4988,Gérard Streiff,8.0,-circonscription-val-de-marne,PCF,"5,88%"
4989,Carmen Marchioro,8.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","3,15%"
4990,Daniel Demarque,8.0,-circonscription-val-de-marne,LO,"1,90%"
4991,Jack Mallet,8.0,-circonscription-val-de-marne,Divers gauche,"1,65%"
4992,Patrick Roger,8.0,-circonscription-val-de-marne,LCR,"0,64%"
4993,Paul Mercieca,9.0,-circonscription-val-de-marne,PCF,"23,18%"
4994,René Rouquet,9.0,-circonscription-val-de-marne,PS,"22,12%"
4995,Fernand Saal,9.0,-circonscription-val-de-marne,UDF,"20,97%"
4996,Thierry Auriat,9.0,-circonscription-val-de-marne,FN,"13,26%"
4997,Dominique Tricaud,9.0,-circonscription-val-de-marne,Génération écologie,"7,21%"
4998,Serge Franceschi,9.0,-circonscription-val-de-marne,Divers gauche,"5,26%"
4999,Jeannine Arnaud,9.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","2,71%"
5000,Thierry Plaza,9.0,-circonscription-val-de-marne,Ecologiste,"1,82%"
5001,Serge Franceschina,9.0,-circonscription-val-de-marne,LO,"1,35%"
5002,Daniel Philippon,9.0,-circonscription-val-de-marne,"
									Union des indépendants									","0,81%"
5003,Danièle Ducas-Poupardin,9.0,-circonscription-val-de-marne,LCR,"0,69%"
5004,Pierre Vercruysse,9.0,-circonscription-val-de-marne,Parti des travailleurs,"0,61%"
5005,Jean-Claude Lefort,10.0,-circonscription-val-de-marne,PCF,"35,34%"
5006,Jean-Michel Tanguy,10.0,-circonscription-val-de-marne,RPR,"23,56%"
5007,Jean-Luc Laurent,10.0,-circonscription-val-de-marne,PS,"12,58%"
5008,Jacques Anthonioz,10.0,-circonscription-val-de-marne,FN,"11,98%"
5009,Jean-Paul Deléage,10.0,-circonscription-val-de-marne,Les Verts,"10,89%"
5010,Pascal Gaillourdet,10.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","2,36%"
5011,Danielle Riche,10.0,-circonscription-val-de-marne,LO,"2,12%"
5012,Michèle Lepeuve,10.0,-circonscription-val-de-marne,Parti des travailleurs,"1,18%"
5013,Daniel Richard,11.0,-circonscription-val-de-marne,RPR,"27,88%"
5014,Georges Marchais,11.0,-circonscription-val-de-marne,PCF,"27,79%"
5015,Alain Geismar,11.0,-circonscription-val-de-marne,PS,"14,24%"
5016,Alain Lipietz,11.0,-circonscription-val-de-marne,Les Verts,"12,63%"
5017,Jean-Louis Desbordes,11.0,-circonscription-val-de-marne,FN,"11,54%"
5018,Denis Guillard,11.0,-circonscription-val-de-marne,LO,"2,23%"
5019,Alain Bolufer,11.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","2,18%"
5020,Béatrice Durupt,11.0,-circonscription-val-de-marne,"
									Union écologie démocratie									","1,52%"
5021,Richard Dell'Agnola,12.0,-circonscription-val-de-marne,RPR,"38,10%"
5022,Patrick Sève,12.0,-circonscription-val-de-marne,PS,"20,72%"
5023,Pierre Petit,12.0,-circonscription-val-de-marne,FN,"12,55%"
5024,Daniel Picq,12.0,-circonscription-val-de-marne,PCF,"9,40%"
5025,Patrice Hernu,12.0,-circonscription-val-de-marne,Génération écologie,"9,18%"
5026,Pascal Boutet,12.0,-circonscription-val-de-marne,LO,"2,05%"
5027,Jean Frouin,12.0,-circonscription-val-de-marne,"
									Solidarité, écologie, gauche alternative									","2,05%"
5028,Michel Gillet,12.0,-circonscription-val-de-marne,"
									Mouvement des réformateurs									","2,01%"
5029,Marylise Tougne,12.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","2,01%"
5030,Jack Menant,12.0,-circonscription-val-de-marne,"
									Union écologie démocratie									","1,85%"
5031,Muguette Ladame,12.0,-circonscription-val-de-marne,Divers,"0,07%"
5032,Dominique Banfi,12.0,-circonscription-val-de-marne,Divers,"0,01%"
5033,Philippe Houillon,1.0,-circonscription-val-d-oise,UDF,"33,55%"
5034,Marie-Thérèse Philippe,1.0,-circonscription-val-d-oise,FN,"18,28%"
5035,Jean-Pierre Muller,1.0,-circonscription-val-d-oise,PS,"14,30%"
5036,Pascal Tourbe,1.0,-circonscription-val-d-oise,Génération écologie,"10,35%"
5037,Robert Lebastard,1.0,-circonscription-val-d-oise,PCF,"9,02%"
5038,Fabrice Saussez,1.0,-circonscription-val-d-oise,RPR dissident,"5,36%"
5039,Pascale Boisnard,1.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","3,42%"
5040,Jean Mennecier,1.0,-circonscription-val-d-oise,Parti des travailleurs,"2,14%"
5041,Marcel Lopez,1.0,-circonscription-val-d-oise,"
									Démocratie chrétienne française									","1,37%"
5042,Pierre Rauscher,1.0,-circonscription-val-d-oise,"
									Mouvement des démocrates									","1,11%"
5043,Christian Debrosse,1.0,-circonscription-val-d-oise,"
									Rassemblement des démocrates et républicains de progrès									","0,78%"
5044,Serge Berry,1.0,-circonscription-val-d-oise,Divers droite,"0,32%"
5045,Christian Gourmelen,2.0,-circonscription-val-d-oise,UDF,"36,21%"
5046,Alain Richard,2.0,-circonscription-val-d-oise,PS,"22,24%"
5047,Marc George,2.0,-circonscription-val-d-oise,FN,"16,01%"
5048,Patrick Desoeuvre,2.0,-circonscription-val-d-oise,Génération écologie,"11,21%"
5049,Laurent Dumond,2.0,-circonscription-val-d-oise,PCF,"5,41%"
5050,Gilles Fleury,2.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","4,37%"
5051,Dominique Palacio,2.0,-circonscription-val-d-oise,LO,"1,76%"
5052,Norbert Trichard,2.0,-circonscription-val-d-oise,Parti des travailleurs,"1,09%"
5053,Jean-Pierre Boufflet,2.0,-circonscription-val-d-oise,"
									CNI									","0,90%"
5054,François Rippe,2.0,-circonscription-val-d-oise,LCR,"0,81%"
5055,Véronique Lacroix,2.0,-circonscription-val-d-oise,Extrème droite,"0,00%"
5056,Jean Bardet,3.0,-circonscription-val-d-oise,RPR,"24,54%"
5057,Yves Galland,3.0,-circonscription-val-d-oise,UDF,"17,08%"
5058,Jean-Pierre Bequet,3.0,-circonscription-val-d-oise,PS,"15,57%"
5059,Jean Cuignache,3.0,-circonscription-val-d-oise,FN,"15,51%"
5060,Robert Hue,3.0,-circonscription-val-d-oise,PCF,"12,14%"
5061,Pierre-François Siméoni,3.0,-circonscription-val-d-oise,Les Verts,"10,64%"
5062,Françoise Pieroni,3.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","1,90%"
5063,Gérard Ladame,3.0,-circonscription-val-d-oise,"
									Rassemblement des démocrates et républicains de progrès									","1,40%"
5064,Brigitte Roy,3.0,-circonscription-val-d-oise,"
									Union écologie démocratie									","0,65%"
5065,Suzanne Delaval,3.0,-circonscription-val-d-oise,"
									Alliance populaire									","0,56%"
5066,Francis Delattre,4.0,-circonscription-val-d-oise,UDF,"38,41%"
5067,Jean-Pierre Guidon,4.0,-circonscription-val-d-oise,FN,"14,91%"
5068,François Gayet,4.0,-circonscription-val-d-oise,Génération écologie,"12,75%"
5069,Marcel Chermeux,4.0,-circonscription-val-d-oise,Mouvement des radicaux de gauche,"11,48%"
5070,Rosita Jaouen,4.0,-circonscription-val-d-oise,PCF,"6,14%"
5071,Fabrice David,4.0,-circonscription-val-d-oise,"
									Union écologie démocratie									","3,34%"
5072,Jean-Noël Romani,4.0,-circonscription-val-d-oise,RPR dissident,"2,80%"
5073,Jean-Marc Réa,4.0,-circonscription-val-d-oise,"
									CNI									","2,61%"
5074,Patrick Quinqueton,4.0,-circonscription-val-d-oise,Mouvement des citoyens,"1,84%"
5075,Jean-Claude Bon,4.0,-circonscription-val-d-oise,LO,"1,77%"
5076,Simone Guyon,4.0,-circonscription-val-d-oise,"
									Rassemblement des démocrates et républicains de progrès									","1,73%"
5077,Joël Gaudot,4.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","1,59%"
5078,Benoît Frappé,4.0,-circonscription-val-d-oise,"
									Parti de la loi naturelle									","0,37%"
5079,Dora Bettini,4.0,-circonscription-val-d-oise,"
									Alliance populaire									","0,26%"
5080,Georges Mothron,5.0,-circonscription-val-d-oise,RPR,"24,99%"
5081,Robert Montdargent,5.0,-circonscription-val-d-oise,PCF,"24,44%"
5082,Michel Bischoff,5.0,-circonscription-val-d-oise,FN,"19,31%"
5083,Manuel Valls,5.0,-circonscription-val-d-oise,PS,"11,94%"
5084,Alain Chancel,5.0,-circonscription-val-d-oise,Les Verts,"7,79%"
5085,Patrice Crunil,5.0,-circonscription-val-d-oise,LO,"2,42%"
5086,Jean Pieroni,5.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","1,88%"
5087,Lucien Amourette,5.0,-circonscription-val-d-oise,"
									CNI									","1,88%"
5088,Brigitte Midoux,5.0,-circonscription-val-d-oise,"
									Rassemblement des démocrates et républicains de progrès									","1,74%"
5089,André Richard,5.0,-circonscription-val-d-oise,Ecologiste,"1,41%"
5090,Daniel Frigara,5.0,-circonscription-val-d-oise,Parti des travailleurs,"1,00%"
5091,Daniel Assouline,5.0,-circonscription-val-d-oise,LCR,"0,66%"
5092,Pierre Malet,5.0,-circonscription-val-d-oise,"
									Mouvement des réformateurs									","0,53%"
5093,Jean-Pierre Delalande,6.0,-circonscription-val-d-oise,RPR,"42,01%"
5094,Jean-Michel Dubois,6.0,-circonscription-val-d-oise,FN,"17,39%"
5095,François Ballestracci,6.0,-circonscription-val-d-oise,PS,"15,26%"
5096,Louis Perrier,6.0,-circonscription-val-d-oise,Les Verts,"9,47%"
5097,René Raymond,6.0,-circonscription-val-d-oise,PCF,"7,27%"
5098,Jean-Pierre Le Denmat,6.0,-circonscription-val-d-oise,"
									CNI									","3,08%"
5099,Mireille Landardière,6.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","2,31%"
5100,Franck Landouch,6.0,-circonscription-val-d-oise,"
									Rassemblement des démocrates et des républicains de progrès									","1,83%"
